course,unique,days,hour,room,instruction_mode,instructor,status,level
MES f310 4-SOCL TRNSFMN LOVE/RLTNSHP-WB  (First term),81035,MWF,10:00 a.m.-11:00 a.m.,,Internet,"HAGHSHENAS, MEHDI",open,Lower
MES f342 74-GLOBAL CULT CINEMA-WB  (First term),81040,MTWTHF,8:30 a.m.-10:00 a.m.,,Internet,"TABARRAEE, BABAK",open,Upper
"MES f343 2-RE-FORM ARAB E, 1914-PRES-WB  (First term)",81045,MTWTHF,11:30 a.m.-1:00 p.m.,,Internet,"AGBARIA, AHMAD",open,Upper
MES s342 23-THE DEAD SEA SCROLLS-WB  (Second term),81065,MTWTHF,10:00 a.m.-11:30 a.m.,,Internet,"BJOERU, OEYVIND",open,Upper
MES w389 CONFERENCE COURSE  (Whole term),81048,,,,Face-to-face,,open,Graduate
MES f389 CONFERENCE COURSE  (First term),81049,,,,Face-to-face,,open,Graduate
MES w698A THESIS  (Whole term),81050,,,,Face-to-face,,open,Graduate
MES w698B THESIS  (Whole term),81055,,,,Face-to-face,,open,Graduate
MES w398R MASTER'S REPORT  (Whole term),81060,,,,Face-to-face,,open,Graduate
MES s389 CONFERENCE COURSE  (Second term),81070,,,,Face-to-face,,open,Graduate
MFG w698A THESIS-WB  (Whole term),75415,,,,Internet,,open,Graduate
MFG w698B THESIS-WB  (Whole term),75420,,,,Internet,,open,Graduate
MFG w398R MASTER'S REPORT-WB  (Whole term),75425,,,,Internet,,open,Graduate
MIS n302F FOUNDTNS INFO TECH MGMT-WB  (Nine week term),71370,,,,Internet,"GHINI, ELIZABETH ANNE",open,Lower
MIS f372T COMP AUDIT AND SYS SECURITY  (First term),71375,MW,2:00 p.m.-6:00 p.m.,GSB 2.120,Face-to-face,"TANRIVERDI, HUSEYIN",cancelled,Upper
MIS f372T 2-IT AUDIT AND SECURITY  (First term),71379,MW,2:00 p.m.-6:00 p.m.,GSB 2.120,Face-to-face,"TANRIVERDI, HUSEYIN",open,Upper
MIS w381N DATA SCIENCE PROGRAMMING  (Whole term),71380,W,8:30 p.m.-9:45 p.m.,,Web Enhanced,"CHAKRABARTI, DEEPAYAN",open,Graduate
MIS w381N INFORMATION MANAGEMENT  (Whole term),71385,W,7:00 p.m.-8:15 p.m.,,Web Enhanced,"TUTTLE, CLINT",open,Graduate
MIS w399W DISSERTATION  (Whole term),71390,,,,Face-to-face,,open,Graduate
MIS w699W DISSERTATION  (Whole term),71395,,,,Face-to-face,,open,Graduate
MIS w999W DISSERTATION  (Whole term),71400,,,,Face-to-face,,open,Graduate
MIS s381N DATA SCIENCE PROGRAMMING  (Second term),71405,MTWTH,10:00 a.m.-12:00 p.m.,RRH 4.402,Face-to-face,"CHAKRABARTI, DEEPAYAN",open,Graduate
MIS s381N DATA SCIENCE PROGRAMMING  (Second term),71410,MTWTH,2:00 p.m.-4:00 p.m.,RRH 4.402,Face-to-face,"CHAKRABARTI, DEEPAYAN",open,Graduate
MIS s385N ADVANCED PROG AND APP DEV I  (Second term),71415,TTH,4:00 p.m.-8:00 p.m.,RRH 3.406,Face-to-face,"SAMANT, ABHAY",open,Graduate
MIS s385N 8-DESIGN METHODS  (Second term),71420,MW,8:30 a.m.-12:30 p.m.,RRH 2.238,Face-to-face,"WALLS, STEPHEN M",open,Graduate
MKT w320F FOUNDATIONS OF MARKETING-WB  (Whole term),71835,,,,Internet,"SRIVASTAVA, CHANDRA NOEL",open,Upper
MKT f337 PRINCIPLES OF MARKETING-WB  (First term),71840,MTWTH,10:00 a.m.-12:00 p.m.,,Internet,"YU, LINGZHI",waitlisted,Upper
MKT w337N INTRO TO MARKETING IN NY-UTNY  (Whole term),71845,T,6:00 p.m.-9:00 p.m.,NY1 1520,Face-to-face,"SALVATO, ED",open; reserved,Upper
MKT w179C INDEP RESEARCH IN MARKETING  (Whole term),71850,,,,Face-to-face,,open; reserved,Upper
MKT w379C INDEP RESEARCH IN MARKETING  (Whole term),71855,,,,Face-to-face,,open; reserved,Upper
MKT w391C INDEPENDENT STUDY-PHD  (Whole term),71860,,,,Face-to-face,,open,Graduate
MKT w399W DISSERTATION  (Whole term),71865,,,,Face-to-face,,open,Graduate
MKT s382 STATISTICS FOR MARKETNG  (Second term),71870,MTWTH,1:30 p.m.-3:30 p.m.,RRH 3.406,Face-to-face,"PEW, ETHAN H",open,Graduate
MKT s391C INDEPENDENT STUDY  (Second term),71875,,,,Face-to-face,,cancelled,Graduate
MLS w001D PRACTICUM IN MEDICAL LAB SCI  (Whole term),85815,,,,Face-to-face,"FIELD, LEANNE H",closed,Lower
MLS w656M MED LAB SCI CLINICAL EDU PRACT  (Whole term),85820,,,,Face-to-face,"FIELD, LEANNE H",open; reserved,Upper
MNS f380 RESEARCH IN MARINE SCIENCE  (First term),85385,,,,Face-to-face,,open,Graduate
MNS w698A THESIS  (Whole term),85390,,,,Face-to-face,,open,Graduate
MNS w698B THESIS  (Whole term),85395,,,,Face-to-face,,open,Graduate
MNS w399W DISSERTATION  (Whole term),85400,,,,Face-to-face,,open,Graduate
MNS s380 RESEARCH IN MARINE SCIENCE  (Second term),85405,,,,Face-to-face,,open,Graduate
MOL w392 RESEARCH PROBLEMS  (Whole term),85875,,,,Face-to-face,,open,Graduate
MOL w698A THESIS  (Whole term),85880,,,,Face-to-face,,closed,Graduate
MOL w698B THESIS  (Whole term),85885,,,,Face-to-face,,open,Graduate
MOL w399W DISSERTATION  (Whole term),85890,,,,Face-to-face,,open,Graduate
MOL w699W DISSERTATION  (Whole term),85895,,,,Face-to-face,,open,Graduate
MOL w999W DISSERTATION  (Whole term),85900,,,,Face-to-face,,open,Graduate
MSE w397R RESEARCH  (Whole term),75480,,,,Face-to-face,,open,Graduate
MSE w698A THESIS  (Whole term),75485,,,,Hybrid or Blended,,open,Graduate
MSE w698B THESIS  (Whole term),75490,,,,Hybrid or Blended,,open,Graduate
MSE w398R MASTER'S REPORT  (Whole term),75495,,,,Hybrid or Blended,,open,Graduate
MSE w399W DISSERTATION  (Whole term),75500,,,,Hybrid or Blended,,open,Graduate
MSE w699W DISSERTATION  (Whole term),75505,,,,Face-to-face,,open,Graduate
MSE w999W DISSERTATION  (Whole term),75510,,,,Face-to-face,,open,Graduate
MUS f307 3-JAZZ APPRECIATION-WB  (First term),76349,,,,Internet,"SAILORS, MICHAEL D FREMGEN, JOHN M",closed,Lower
MUS s307 POP MUS IN POP CULTURE-WB  (Second term),76435,,,,Internet,"CARSON, CHARLES DANIEL",closed,Lower
MUS s307 POP MUS IN POP CULTURE-WB  (Second term),76439,,,,Internet,"CARSON, CHARLES DANIEL",cancelled,Lower
MUS f378C INDEPENDENT STUDY: MUSIC PERF  (First term),76350,,,,Face-to-face,,open,Upper
MUS w394 DIRECTED READING  (Whole term),76355,,,,Face-to-face,,open,Graduate
MUS w698A THESIS  (Whole term),76360,,,,Face-to-face,,open,Graduate
MUS w698B THESIS  (Whole term),76365,,,,Face-to-face,,open,Graduate
MUS w398D ARTIST RECITAL  (Whole term),76370,,,,Face-to-face,,open,Graduate
MUS w398M MASTER'S REPORT  (Whole term),76375,,,,Face-to-face,,open,Graduate
MUS w698RA MASTERS RECITAL  (Whole term),76380,,,,Face-to-face,,open,Graduate
MUS w698RB MASTERS RECITAL  (Whole term),76385,,,,Face-to-face,,open,Graduate
MUS w399 TREATISE  (Whole term),76390,,,,Face-to-face,,open,Graduate
MUS w699 TREATISE  (Whole term),76395,,,,Face-to-face,,open,Graduate
MUS w999 TREATISE  (Whole term),76400,,,,Face-to-face,,open,Graduate
MUS w399N NONTREATISE LECT/RECITAL DOCUM  (Whole term),76405,,,,Face-to-face,,open,Graduate
MUS w699N NONTREATISE LECT/RECITAL DOCUM  (Whole term),76410,,,,Face-to-face,,open,Graduate
MUS w999N NONTREATISE LECT/RECITAL DOCUM  (Whole term),76415,,,,Face-to-face,,open,Graduate
MUS w399W DISSERTATION  (Whole term),76420,,,,Face-to-face,,open,Graduate
MUS w699W DISSERTATION  (Whole term),76425,,,,Face-to-face,,open,Graduate
MUS w999W DISSERTATION  (Whole term),76430,,,,Face-to-face,,open,Graduate
MUS s385R DIRECTED RSCH IN MUSICOLOGY  (Second term),76440,,,,Face-to-face,,open,Graduate
MUS s398M MASTER'S REPORT  (Second term),76445,,,,Face-to-face,,open,Graduate
MUS s399W DISSERTATION  (Second term),76450,,,,Face-to-face,,open,Graduate
N s309 GLOBAL HEALTH-CRC  (Second term),86660,,,,Face-to-face,"TODD, ANA T GUILLET, NANCY M",open,Lower
N f137 INDEPENDENT STUDY-NURSING  (First term),86500,,,,Face-to-face,,open,Upper
N w137 INDEPENDENT STUDY-NURSING  (Whole term),86505,,,,Face-to-face,,open,Upper
N f237 INDEPENDENT STUDY-NURSING  (First term),86510,,,,Face-to-face,,open,Upper
N w237 INDEPENDENT STUDY-NURSING  (Whole term),86515,,,,Face-to-face,,open,Upper
N f337 INDEPENDENT STUDY-NURSING  (First term),86520,,,,Face-to-face,,open,Upper
N w337 INDEPENDENT STUDY-NURSING  (Whole term),86525,,,,Face-to-face,,open,Upper
N s137 INDEPENDENT STUDY-NURSING  (Second term),86665,,,,Face-to-face,,open,Upper
N s237 INDEPENDENT STUDY-NURSING  (Second term),86670,,,,Face-to-face,,open,Upper
N s337 INDEPENDENT STUDY-NURSING  (Second term),86675,,,,Face-to-face,,open,Upper
N w280C PSYCHOPHARM FOR ADV PRACT NURS  (Whole term),86529,,,,Hybrid or Blended,,open,Graduate
N w280C PSYCHOPHRM FOR ADV PRAC NUR  (Whole term),86530,T,10:00 a.m.-1:00 p.m.,,Hybrid or Blended,,open,Graduate
N w381P PROJECT PLANNING PRACTICUM  (Whole term),86535,TTH,9:00 a.m.-11:00 a.m.,NUR 1.108,Hybrid or Blended,"MORRIS, LISA K HERNANDEZ, JANICE F",closed,Graduate
N w381P PROJECT PLANNING PRACTICUM  (Whole term),86540,TTH,9:00 a.m.-11:00 a.m.,NUR 1.108,Hybrid or Blended,"MORRIS, LISA K HERNANDEZ, JANICE F",open,Graduate
N w381P PROJECT PLANNING PRACTICUM  (Whole term),86544,,,,Hybrid or Blended,,closed,Graduate
N w284C PROFESSIONAL NUR FOUNDATIONS  (Whole term),86545,W,9:00 a.m.-12:00 p.m.,NUR 1.112,Face-to-face,"CHAVEZ, EDUARDO CHE MARTIR, EUGENE STONG, SAMANTHA BAKER, JENISE L COLLINS, LINDSEY NICOLE",open,Graduate
N f284P AGING AND DISABILITY-WB  (First term),86550,TTH,1:00 p.m.-4:00 p.m.,,Internet,"OSIER, NICO",open,Graduate
N w387F ADULT HEALTH NURSING I  (Whole term),86555,M TH,1:00 p.m.-3:15 p.m. 9:00 a.m.-11:15 a.m.,NUR 1.112 NUR 1.112,Face-to-face,"THOMAS, JOSHUA M",open,Graduate
N n390V THE ART/SCI OF TCHNG NURSG-WB  (Nine week term),86557,,,,Internet,"BAILEY, TERESA B",open,Graduate
N n390V THE ART/SCI OF TCHNG NURSG-WB  (Nine week term),86558,,,,Internet,"BAILEY, TERESA B",open,Graduate
N n390V THE ART/SCI OF TCHNG NURSG-WB  (Nine week term),86559,,,,Internet,"BAILEY, TERESA B",open,Graduate
N f390W ROLE OF THE NURSE EDUCATOR-WB  (First term),86560,,,,Internet,"MURRY, NICOLE STREUDING BAILEY, TERESA B",cancelled,Graduate
N f390W ROLE OF THE NURSE EDUCATOR-WB  (First term),86565,,,,Internet,"MURRY, NICOLE STREUDING BAILEY, TERESA B",cancelled,Graduate
N f390W ROLE OF THE NURSE EDUCATOR-WB  (First term),86570,,,,Internet,"MURRY, NICOLE STREUDING BAILEY, TERESA B",cancelled,Graduate
N n390W ROLE OF THE NURSE EDUCATOR-WB  (Nine week term),86572,,,,Internet,"MURRY, NICOLE STREUDING",open,Graduate
N n390W ROLE OF THE NURSE EDUCATOR-WB  (Nine week term),86573,,,,Internet,"MURRY, NICOLE STREUDING",closed,Graduate
N n390W ROLE OF THE NURSE EDUC-WB  (Nine week term),86574,,,,Internet,"MURRY, NICOLE STREUDING",open,Graduate
N f194 INDEPENDENT STUDY  (First term),86575,,,,Face-to-face,,open,Graduate
N w194 INDEPENDENT STUDY  (Whole term),86580,,,,Face-to-face,,open,Graduate
N f294 INDEPENDENT STUDY  (First term),86585,,,,Face-to-face,,open,Graduate
N w294 INDEPENDENT STUDY  (Whole term),86590,,,,Face-to-face,,open,Graduate
N w294 INDEPENDENT STUDY IN NUR-DNP  (Whole term),86595,,,,Face-to-face,,open,Graduate
N f394 INDEPENDENT STUDY  (First term),86600,,,,Face-to-face,,open,Graduate
N w394 INDEPENDENT STUDY  (Whole term),86605,,,,Face-to-face,,open,Graduate
N w394 INDEPENDENT STUDY IN NUR-DNP  (Whole term),86610,,,,Face-to-face,,open,Graduate
N w494 INDEPENDENT STUDY  (Whole term),86615,,,,Face-to-face,,open,Graduate
N w394Q PEDIATRIC ACUTE CARE MGMT I  (Whole term),86620,T,10:00 a.m.-2:00 p.m.,,Hybrid or Blended,"ALVARADO, AMANDA MCKINNEY",open,Graduate
N w294R PEDIAT ACUTE CARE MGMT I: CLIN  (Whole term),86625,T,2:00 p.m.-4:00 p.m.,,Face-to-face,"ALVARADO, AMANDA MCKINNEY",open,Graduate
N f395 NEUROBIOLGCL BASIS OF BEHAV-WB  (First term),86630,,,,Internet,"KESLER, SHELLI",cancelled,Graduate
N w698A THESIS  (Whole term),86635,,,,Face-to-face,,open,Graduate
N w698B THESIS  (Whole term),86640,,,,Face-to-face,,open,Graduate
N w399W DISSERTATION  (Whole term),86645,,,,Face-to-face,,open,Graduate
N w699W DISSERTATION  (Whole term),86650,,,,Face-to-face,,open,Graduate
N w999W DISSERTATION  (Whole term),86655,,,,Face-to-face,,open,Graduate
N s284T PROFESSIONAL NUR MANAGEMENT  (Second term),86680,TTH,1:00 p.m.-4:00 p.m.,NUR 1.108,Hybrid or Blended,"COOK-ROUSEY, SHERRI LYN",open,Graduate
N s390D PUB HLTH  GLOBAL CONTEXT-CRC  (Second term),86685,,,,Face-to-face,"TODD, ANA T GUILLET, NANCY M",open,Graduate
N s392P HLTH POLICY/PROG PLANNING/EVAL  (Second term),86690,T,1:00 p.m.-3:00 p.m.,NUR 1.112,Hybrid or Blended,"HORTON, SHALONDA E",open,Graduate
N s194 INDEPENDENT STUDY-NURSING  (Second term),86695,,,,Face-to-face,,open,Graduate
N s294 INDEPENDENT STUDY  (Second term),86700,,,,Face-to-face,,open,Graduate
N s394 INDEPENDENT STUDY  (Second term),86705,,,,Face-to-face,,open,Graduate
NEU w377 UNDERGRADUATE RESEARCH  (Whole term),85955,,,,Face-to-face,,open,Upper
NEU s377 UNDERGRADUATE RESEARCH  (Second term),85990,,,,Face-to-face,,open,Upper
NEU w390 RESEARCH  (Whole term),85960,,,,Face-to-face,,open,Graduate
NEU w698A THESIS  (Whole term),85965,,,,Face-to-face,,open,Graduate
NEU w698B THESIS  (Whole term),85970,,,,Face-to-face,,open,Graduate
NEU w399W DISSERTATION  (Whole term),85975,,,,Face-to-face,,open,Graduate
NEU w699W DISSERTATION  (Whole term),85980,,,,Face-to-face,,open,Graduate
NEU w999W DISSERTATION  (Whole term),85985,,,,Face-to-face,,open,Graduate
NRP w395K LEADERSHIP IN ORGS/SYSTEMS  (Whole term),86760,,,,Hybrid or Blended,"MORGAN, STEPHANIE",closed,Graduate
NRP w395K LEADERSHIP IN ORGS/SYSTEMS  (Whole term),86763,,,,Hybrid or Blended,"MORGAN, STEPHANIE",open,Graduate
NRP w395K LEADERSHIP IN ORGS/SYSTEMS  (Whole term),86764,,,,Hybrid or Blended,"MORGAN, STEPHANIE",open,Graduate
NRP w395R RSRCH/EVALUATION METHODS II  (Whole term),86765,,,,Hybrid or Blended,"YOUNG, CARA",open,Graduate
NRP w395R RSRCH/EVALUATION METHODS II  (Whole term),86769,,,,Hybrid or Blended,"HENNEGHAN, ASHLEY M",open,Graduate
NRP w395U CLIN LDRSHIP SPEC SMNR/PRAC II  (Whole term),86770,,,,Hybrid or Blended,"KEY, STEPHANIE M PRETORIUS, KELLY ALLISON",open,Graduate
NRP w395U CLIN LDRSHIP SPEC SMNR/PRAC II  (Whole term),86774,,,,Hybrid or Blended,"PRETORIUS, KELLY ALLISON KEY, STEPHANIE M",open,Graduate
NRP w495U CLIN LDRSHIP SPEC SMNR/PRAC II  (Whole term),86775,,,,Hybrid or Blended,"KEY, STEPHANIE M PRETORIUS, KELLY ALLISON",open,Graduate
NRP w595U CLIN LDRSHIP SPEC SMNR/PRAC II  (Whole term),86780,,,,Hybrid or Blended,"KEY, STEPHANIE M PRETORIUS, KELLY ALLISON",open,Graduate
NSC w001F EXPERIENTIAL LEARNING  (Whole term),83905,,,,Face-to-face,"DEPUE WARD, LAUREN J",open,Lower
NSC w001F EXPERIENTIAL LEARNING  (Whole term),83910,,,,Hybrid or Blended,"LAUDE, DAVID A",open,Lower
NTR n306 FUNDAMENTALS OF NUTRITION-WB  (Nine week term),85095,,,,Internet,"HOCKETT COOPER, MICHELE T",open,Lower
NTR f352 FIELD EXP IN NUTRITION  (First term),85100,,,,Face-to-face,,open; reserved,Upper
NTR w355 UNDERGRAD RSCH IN NUTRITION  (Whole term),85105,,,,Face-to-face,,open; reserved,Upper
NTR w355H HONORS RESEARCH  (Whole term),85110,,,,Face-to-face,,open; reserved,Upper
NTR w374C PRACT IN COMMUNITY DIETETICS  (Whole term),85115,,,,Face-to-face,"HAYS, DREW",open; reserved,Upper
NTR w374P ADV PRACTICUM IN DIETETICS  (Whole term),85120,,,,Face-to-face,"MILONOVICH, MONICA JANE",open; reserved,Upper
NTR s352 FIELD EXP IN NUTRITION  (Second term),85170,,,,Face-to-face,,open; reserved,Upper
NTR s379H HONORS TUTORIAL COURSE  (Second term),85175,,,,Face-to-face,,open; reserved,Upper
NTR w390 COMMUNITY NUTRITION-WB  (Whole term),85125,,,,Internet,"PAPILLION, DIANE",open,Graduate
NTR w390 6-MOLEC NUTRITIONAL SCIENCE-WB  (Whole term),85129,,,,Internet,"DEGRAFFENRIED, LINDA ANN",open,Graduate
NTR w392 RSCH IN NUTRITIONAL SCI  (Whole term),85130,,,,Face-to-face,,open,Graduate
NTR w394 6-STUDY DESIGN/RESRCH MTHDS-WB  (Whole term),85134,,,,Internet,"KLINGBEIL, ELIZABETH",open,Graduate
NTR w698A THESIS  (Whole term),85135,,,,Face-to-face,,open,Graduate
NTR w698B THESIS  (Whole term),85140,,,,Face-to-face,,open,Graduate
NTR w398R MASTER'S REPORT  (Whole term),85145,,,,Face-to-face,,open,Graduate
NTR w398R MASTER'S REPORT-WB  (Whole term),85150,,,,Internet,,open,Graduate
NTR w399W DISSERTATION  (Whole term),85155,,,,Face-to-face,,open,Graduate
O M f235 OPERATIONS MANAGEMENT-WB  (First term),71475,MTWTH,2:00 p.m.-3:30 p.m.,,Internet,"KUMAR, PRIYA",waitlisted,Upper
ORI w380M RESEARCH  (Whole term),75775,,,,Face-to-face,,open,Graduate
ORI w397M GRADUATE RESEARCH INTERNSHIP  (Whole term),75780,,,,Face-to-face,,open; reserved,Graduate
ORI w397P PROJ IN OPER RSCH & INDUS ENGR  (Whole term),75785,,,,Face-to-face,,open; reserved,Graduate
ORI w698A THESIS  (Whole term),75790,,,,Face-to-face,,open,Graduate
ORI w698B THESIS  (Whole term),75795,,,,Face-to-face,,open,Graduate
ORI w398R MASTER'S REPORT  (Whole term),75800,,,,Face-to-face,,open,Graduate
ORI w399W DISSERTATION  (Whole term),75805,,,,Face-to-face,,open,Graduate
ORI w699W DISSERTATION  (Whole term),75810,,,,Face-to-face,,open,Graduate
ORI w999W DISSERTATION  (Whole term),75815,,,,Face-to-face,,open,Graduate
"P A s345 AI IN POLICY, WORK AND SOCITEY  (Second term)",87733,,,,Face-to-face,"EATON, DAVID J",open,Upper
P A w680WA APPRENTICESHIP PUB POL-DC  (Whole term),87640,,,,Hybrid or Blended,"SHUTE, BILL",open; reserved,Graduate
P A w680WA APPRENTICESHP IN PUBLIC POL-DC  (Whole term),87645,,,,Hybrid or Blended,"SHUTE, BILL",open; reserved,Graduate
P A w381W HOW US CONGRESS WORKS-DC  (Whole term),87650,M,6:00 p.m.-9:00 p.m.,,Face-to-face,"RYBICKI, ELIZABETH EDNA",open; reserved,Graduate
P A w381W HOW US CONGRESS WORKS-DC  (Whole term),87655,M,6:00 p.m.-9:00 p.m.,,Face-to-face,"RYBICKI, ELIZABETH EDNA",open; reserved,Graduate
P A w381W HOW WASHINGTON WORKS-DC  (Whole term),87660,W,6:00 p.m.-9:00 p.m.,,Face-to-face,"SHUTE, BILL",open; reserved,Graduate
P A w381W HOW WASHINGTON WORKS-DC  (Whole term),87665,W,6:00 p.m.-9:00 p.m.,,Face-to-face,"SHUTE, BILL",open; reserved,Graduate
P A w188G EXEMPLARS IN PLCYMAKING-DC  (Whole term),87670,,,,Hybrid or Blended,"SHUTE, BILL",open; reserved,Graduate
P A w188G EXEMPLARS IN PLCYMAKING-DC  (Whole term),87675,,,,Hybrid or Blended,"SHUTE, BILL",open; reserved,Graduate
P A f388L PERSPECTIVES ON PHILANTHROPY  (First term),87680,MW,6:00 p.m.-9:45 p.m.,,Face-to-face,"GLADISH, KENNETH L",cancelled,Graduate
P A f388L PERSPECTIVES ON PHILNTHRPY  (First term),87684,MW,6:00 p.m.-9:45 p.m.,SRH 3.312,Face-to-face,"GLADISH, KENNETH L",waitlisted,Graduate
P A w389 CONF COURSE IN POLICY ANALYSIS  (Whole term),87685,,,,Two-way Interactive Video,,waitlisted,Graduate
P A w389 CONF CRS IN POLICY ANALYSIS-DC  (Whole term),87690,,,,Two-way Interactive Video,,open,Graduate
P A w390D DISSERTATION PROPOSAL PREP  (Whole term),87695,,,,Two-way Interactive Video,,open,Graduate
P A w396K INTERNSHIP IN PUBLIC POLICY-DC  (Whole term),87705,,,,Two-way Interactive Video,,open,Graduate
P A w098J JOINT PROGRAMS PARTNER INST  (Whole term),87710,,,,Two-way Interactive Video,,open,Graduate
P A w398R PROFESSIONAL REPORT  (Whole term),87715,,,,Two-way Interactive Video,,waitlisted,Graduate
P A w399W DISSERTATION  (Whole term),87720,,,,Hybrid or Blended,,open,Graduate
P A w699W DISSERTATION  (Whole term),87725,,,,Two-way Interactive Video,,open,Graduate
P A w999W DISSERTATION  (Whole term),87730,,,,Two-way Interactive Video,,open,Graduate
"P A s388K AI IN POLICY, WORK AND SOCITEY  (Second term)",87734,,,,Face-to-face,"EATON, DAVID J",open,Graduate
P A s388K FEDERAL POLICY-DC-WB  (Second term),87735,,,,Internet,"SHUTE, BILL",open; reserved,Graduate
P A s189C INDEP STUDY PUBLIC POLICY-WB  (Second term),87745,,,,Internet,,waitlisted,Graduate
P B w382 ADVANCED STUDY AND RESEARCH  (Whole term),85357,,,,Face-to-face,,open,Graduate
P B w698A THESIS  (Whole term),85358,,,,Face-to-face,,open,Graduate
P B w698B THESIS  (Whole term),85359,,,,Face-to-face,,open,Graduate
P B w398R MASTER'S REPORT  (Whole term),85360,,,,Face-to-face,,open,Graduate
P B w399W DISSERTATION  (Whole term),85361,,,,Face-to-face,,open,Graduate
P B w699W DISSERTATION  (Whole term),85362,,,,Face-to-face,,open,Graduate
P B w999W DISSERTATION  (Whole term),85363,,,,Face-to-face,,open,Graduate
P L w389E RESEARCH CAPSTONE  (Whole term),87800,,,,Face-to-face,"THURMAN, TRENT",open,Graduate
P R f305 FUNDAMENTALS OF PUBLIC RELS-WB  (First term),72365,,,,Internet,"KIM, YEONSOO",cancelled,Lower
P R f309 INTRO TO ADVR/P R RSCH-WB  (First term),72370,,,,Internet,"EASTIN, MATTHEW S",waitlisted,Lower
P R f317 WRITING FOR PUBLIC RELATNS-WB  (First term),72375,,,,Internet,"TINDALL, NATALIE T J",open; reserved,Lower
P R f339L BRAND STORYTELLING-WB  (First term),72379,,,,Internet,"MCCUTCHIN, MATTHEW P",waitlisted,Upper
P R f348 PUBLIC RELATNS TECHNIQUES-WB  (First term),72380,,,,Internet,"TINDALL, NATALIE T J",cancelled,Upper
P R w350 PUBLIC RELATIONS INTERNSHIP-WB  (Whole term),72385,,,,Internet,"CUNNINGHAM, ISABELLA C",open; reserved,Upper
P R w650 PUBLIC RELATIONS INTERNSHIP-WB  (Whole term),72390,,,,Internet,"CUNNINGHAM, ISABELLA C",open; reserved,Upper
P R f353 ADV/PR LAW/ETHICS-WB  (First term),72395,,,,Internet,"POUNDERS, KATHRYNN",cancelled,Upper
P R f367 INTEGRATED COMMUNICATN MGMT-WB  (First term),72400,,,,Internet,"DEVLIN, NATALIE BROWN",open; reserved,Upper
P R n377K INTEGRATED COMM CAMPAIGNS  (Nine week term),72405,T,11:00 a.m.-2:00 p.m.,,Face-to-face,"DALTHORP, JAMES A",open; reserved,Upper
P R f378 BRAND PODCASTING-WB  (First term),72410,,,,Internet,"BELL, TAMARA A",open,Upper
P R f378 39-POP STAR ACTIVISM-WB  (First term),72414,,,,Internet,"JUNKER, DAVID S",open,Upper
P R w378 SOCIAL ISSUES-UTNY  (Whole term),72415,W,6:00 p.m.-9:00 p.m.,NY1 1520,Face-to-face,"STROUD, COURT HOLMES, JENINE",open; reserved,Upper
P R w378 TV AND FILM PUBLICITY-L A  (Whole term),72420,,,,Face-to-face,"PHILLIPS, JOY",open; reserved,Upper
P R s332C NEW MEDIA ENTREPRNRLSM-WB  (Second term),72425,,,,Internet,"BUNTING, JAMES MARTIN",open,Upper
P R s339K DIGITAL GRAPHIC COMM-WB  (Second term),72430,,,,Internet,"SCOTT, TIMOTHY ANDREW",open,Upper
P R s339L BRAND STORYTELLING-WB  (Second term),72435,,,,Internet,"MCCUTCHIN, MATTHEW P",cancelled,Upper
PBH s317 INTRO TO PUBLIC HEALTH-WB  (Second term),84795,MTWTHF,8:30 a.m.-10:00 a.m.,,Internet,"WOLFE, JOSEFINE ORTIZ",waitlisted,Lower
PBH n337 PUBLIC HEALTH DEMOGRAPHY-WB  (Nine week term),84789,MTWTHF,12:30 p.m.-2:00 p.m.,,Internet,"BROWN, JAY R",open,Upper
PBH w341R PUBLIC HEALTH RESEARCH-WB  (Whole term),84790,,,,Internet,"FELKNER, MARILYN M",open; reserved,Upper
PBH f368 MATERNAL/CHILD/FAMILY HEALTH  (First term),84794,TWTH,2:00 p.m.-4:30 p.m.,PHR 2.114,Hybrid or Blended,"JORGENSEN, STACY",open,Upper
PBH s337 CHICANE MENTAL HEALTH  (Second term),84796,TWTH,10:00 a.m.-12:30 p.m.,PHR 2.114,Hybrid or Blended,"SIANEZ, MONICA",open,Upper
PED f101J 2-BEGINNING SWIMMING II  (First term),74200,TTH,11:00 a.m.-1:30 p.m.,,Face-to-face,"HILL, COURTNEY",open,Lower
PED f103L 1-BEGIN SOCIAL DANCE: LEADS-WB  (First term),74205,TTH,12:00 p.m.-1:30 p.m.,,Internet,"ENGE, NICHOLAS M",open,Lower
